Edad,Genero,Rol,Industria,Años_Expe,Ubicacion,Hrs_semana,Balance_vida_trabajo,Nivel_estres,Salud_Mental,Recurso_SaludM,Cambio_en_productividad,Calificación_aislamientoS,Satisfacción_trabajo,Apoyo_de_empresa,Calidad_del_sueño,Region
49,Female,Project Manager,Retail,33,Remote,53,4,Low,Anxiety,Yes,No Change,2.0,Neutral,3,Poor,Oceania
55,Female,Designer,Education,3,Onsite,59,3,Medium,Anxiety,No,No Change,3.0,Unsatisfied,1,Good,Africa
22,Female,Sales,Healthcare,2,Onsite,40,5,High,Burnout,No,Increase,2.0,Satisfied,2,Poor,Europe
22,Female,Project Manager,IT,35,Remote,50,2,High,Depression,Yes,Increase,2.0,Neutral,3,Poor,North America
43,Non-binary,Project Manager,Manufacturing,33,Hybrid,39,1,Medium,Burnout,Yes,No Change,5.0,Unsatisfied,5,Average,South America
56,Prefer not to say,Sales,Finance,5,Hybrid,36,3,High,Anxiety,No,Decrease,4.0,Satisfied,5,Average,South America
48,Male,Software Engineer,IT,17,Remote,44,3,Low,Anxiety,Yes,Decrease,5.0,Satisfied,1,Good,Africa
51,Female,HR,Consulting,9,Hybrid,41,1,Medium,Anxiety,No,No Change,4.0,Neutral,5,Good,Oceania
29,Female,HR,Consulting,18,Remote,51,2,Low,Depression,No,Decrease,2.0,Unsatisfied,5,Good,Oceania
28,Non-binary,Project Manager,IT,2,Remote,50,3,Low,Anxiety,No,Decrease,1.0,Neutral,1,Poor,South America
36,Female,Designer,Healthcare,15,Hybrid,36,2,Medium,Depression,Yes,Increase,3.0,Neutral,3,Good,Oceania
53,Prefer not to say,Sales,Manufacturing,24,Remote,45,1,Medium,Burnout,Yes,No Change,5.0,Neutral,1,Poor,Africa
57,Prefer not to say,Data Scientist,Manufacturing,7,Remote,54,2,High,Depression,No,Decrease,2.0,Unsatisfied,3,Average,Asia
53,Non-binary,Software Engineer,Manufacturing,25,Hybrid,39,2,High,Anxiety,No,Decrease,2.0,Neutral,1,Poor,South America
45,Female,Project Manager,Consulting,32,Remote,54,5,Low,Anxiety,Yes,No Change,5.0,Unsatisfied,3,Average,South America
43,Female,Designer,Consulting,24,Remote,55,2,Low,Depression,No,Decrease,4.0,Unsatisfied,2,Average,North America
25,Prefer not to say,Marketing,Retail,4,Onsite,26,5,Medium,Depression,Yes,Increase,1.0,Satisfied,4,Good,Oceania
56,Non-binary,Sales,Healthcare,12,Hybrid,36,1,High,Burnout,No,Decrease,4.0,Neutral,1,Average,North America
22,Prefer not to say,Designer,Retail,35,Remote,42,3,High,Anxiety,Yes,Decrease,3.0,Unsatisfied,5,Poor,Europe
40,Non-binary,HR,IT,22,Remote,39,1,High,Anxiety,No,Increase,1.0,Satisfied,4,Average,Asia
60,Female,Project Manager,Manufacturing,25,Remote,34,1,High,Anxiety,No,Increase,3.0,Satisfied,3,Good,South America
34,Non-binary,Marketing,Retail,12,Onsite,39,5,High,Anxiety,Yes,Decrease,5.0,Satisfied,4,Poor,Oceania
51,Non-binary,Data Scientist,IT,10,Hybrid,24,3,Low,Depression,No,Increase,3.0,Neutral,5,Average,South America
33,Male,HR,Manufacturing,16,Hybrid,43,2,High,Anxiety,No,Decrease,1.0,Neutral,3,Average,Africa
26,Prefer not to say,Data Scientist,IT,15,Remote,54,1,Low,Anxiety,Yes,No Change,1.0,Neutral,3,Good,Oceania
55,Prefer not to say,Designer,Finance,23,Remote,49,2,Low,Anxiety,Yes,Decrease,5.0,Unsatisfied,2,Poor,South America
46,Non-binary,Project Manager,Manufacturing,17,Hybrid,31,3,High,Anxiety,Yes,Increase,4.0,Neutral,3,Average,Africa
53,Male,Project Manager,Consulting,31,Onsite,51,1,Medium,Depression,Yes,Increase,2.0,Satisfied,4,Average,Oceania
35,Non-binary,Software Engineer,Manufacturing,18,Remote,33,2,Low,Anxiety,Yes,Decrease,3.0,Satisfied,5,Good,Africa
26,Female,Project Manager,Finance,20,Remote,53,2,High,Anxiety,Yes,Increase,2.0,Satisfied,1,Good,Africa
49,Female,Data Scientist,Consulting,29,Hybrid,55,4,Low,Burnout,Yes,Decrease,1.0,Satisfied,3,Poor,Asia
36,Prefer not to say,HR,Retail,8,Remote,37,3,High,Anxiety,Yes,Increase,4.0,Unsatisfied,2,Poor,Oceania
44,Non-binary,Software Engineer,IT,6,Hybrid,40,3,Low,Anxiety,Yes,No Change,1.0,Neutral,3,Average,Oceania
37,Female,Designer,Healthcare,21,Remote,43,4,Medium,Anxiety,Yes,Increase,1.0,Neutral,2,Good,Africa
38,Non-binary,Data Scientist,Healthcare,4,Remote,34,5,High,Depression,Yes,Increase,1.0,Neutral,3,Poor,North America
28,Prefer not to say,Sales,Retail,23,Hybrid,32,4,High,Anxiety,No,Decrease,4.0,Unsatisfied,3,Good,North America
58,Male,Software Engineer,Education,17,Hybrid,48,2,Medium,Depression,No,Increase,4.0,Unsatisfied,2,Poor,South America
39,Female,Project Manager,Finance,25,Remote,30,4,Medium,Burnout,No,Decrease,3.0,Satisfied,5,Good,North America
47,Prefer not to say,Project Manager,Consulting,34,Remote,21,1,High,Anxiety,Yes,Decrease,1.0,Neutral,3,Good,Africa
60,Non-binary,Software Engineer,Manufacturing,14,Hybrid,24,4,Medium,Depression,Yes,No Change,1.0,Neutral,1,Good,Asia
59,Male,Software Engineer,Consulting,27,Remote,27,5,High,Anxiety,No,Decrease,2.0,Unsatisfied,5,Average,North America
34,Female,Project Manager,Consulting,8,Onsite,51,5,Low,Burnout,Yes,Increase,5.0,Satisfied,1,Average,Africa
33,Male,Marketing,Retail,1,Remote,24,2,High,Depression,Yes,Decrease,1.0,Satisfied,1,Average,South America
33,Prefer not to say,Software Engineer,Healthcare,11,Remote,56,1,High,Depression,Yes,No Change,2.0,Satisfied,1,Poor,Africa
32,Female,Software Engineer,Manufacturing,30,Remote,44,3,Medium,Anxiety,Yes,Increase,1.0,Neutral,3,Good,Oceania
31,Female,Sales,Education,24,Remote,41,5,High,Anxiety,No,Increase,4.0,Unsatisfied,4,Good,Asia
24,Male,Designer,Education,18,Hybrid,33,3,Medium,Burnout,No,Decrease,5.0,Unsatisfied,3,Good,South America
36,Female,Project Manager,Consulting,26,Remote,22,2,Medium,Anxiety,No,No Change,1.0,Satisfied,2,Good,North America
50,Male,Marketing,Healthcare,13,Remote,40,1,Medium,Burnout,No,Increase,3.0,Satisfied,3,Average,Oceania
47,Prefer not to say,Project Manager,Manufacturing,28,Remote,38,2,Medium,Burnout,No,Increase,2.0,Unsatisfied,3,Poor,Africa
34,Male,Marketing,IT,26,Remote,36,2,High,Burnout,Yes,No Change,4.0,Unsatisfied,4,Average,Africa
23,Prefer not to say,Project Manager,Manufacturing,22,Onsite,29,4,Low,Anxiety,Yes,Decrease,4.0,Satisfied,1,Good,Oceania
37,Female,Marketing,Manufacturing,22,Remote,56,2,Medium,Anxiety,No,No Change,4.0,Unsatisfied,3,Average,Oceania
51,Female,Designer,Healthcare,8,Hybrid,47,2,High,Anxiety,Yes,Decrease,3.0,Satisfied,3,Good,South America
28,Prefer not to say,Project Manager,Healthcare,19,Onsite,40,1,High,Anxiety,Yes,Increase,5.0,Unsatisfied,3,Poor,Asia
48,Male,Project Manager,Education,24,Hybrid,29,4,Low,Anxiety,No,Increase,2.0,Satisfied,1,Average,Asia
40,Prefer not to say,Project Manager,Consulting,34,Hybrid,23,2,Medium,Anxiety,No,No Change,1.0,Satisfied,3,Good,Europe
50,Prefer not to say,Project Manager,Consulting,4,Remote,41,5,Medium,Burnout,Yes,Increase,3.0,Satisfied,3,Poor,Africa
47,Non-binary,Data Scientist,IT,8,Hybrid,44,5,Medium,Anxiety,Yes,Decrease,2.0,Neutral,3,Average,Oceania
45,Non-binary,Project Manager,IT,18,Onsite,22,5,Low,Anxiety,Yes,Decrease,5.0,Unsatisfied,4,Average,South America
35,Non-binary,Software Engineer,Finance,27,Remote,47,2,Low,Depression,Yes,Increase,3.0,Unsatisfied,2,Average,South America
40,Female,Data Scientist,Consulting,8,Remote,39,5,Low,Burnout,Yes,Decrease,3.0,Satisfied,2,Good,Europe
53,Female,HR,Finance,35,Onsite,37,5,High,Anxiety,Yes,Decrease,2.0,Satisfied,4,Poor,South America
32,Female,HR,IT,30,Onsite,31,1,Medium,Depression,Yes,No Change,1.0,Unsatisfied,4,Good,North America
45,Non-binary,Software Engineer,Healthcare,28,Onsite,60,3,Medium,Anxiety,Yes,Decrease,2.0,Neutral,3,Poor,South America
53,Female,Project Manager,Manufacturing,5,Remote,34,2,High,Anxiety,Yes,No Change,5.0,Satisfied,2,Average,Africa
60,Non-binary,Data Scientist,Consulting,20,Remote,34,1,Low,Anxiety,No,Decrease,3.0,Unsatisfied,3,Good,Africa
55,Prefer not to say,Data Scientist,Healthcare,13,Onsite,52,3,High,Burnout,No,Decrease,1.0,Neutral,3,Good,Asia
26,Female,Designer,IT,16,Hybrid,21,2,Medium,Anxiety,Yes,No Change,4.0,Neutral,1,Good,Oceania
34,Non-binary,Project Manager,Healthcare,27,Hybrid,39,1,Medium,Depression,No,Decrease,1.0,Neutral,4,Good,North America
55,Non-binary,Sales,Education,21,Hybrid,36,3,Medium,Anxiety,No,Increase,3.0,Satisfied,2,Good,North America
54,Male,Marketing,Finance,14,Onsite,22,1,High,Burnout,Yes,Increase,4.0,Unsatisfied,5,Poor,North America
23,Male,Data Scientist,IT,23,Hybrid,50,4,High,Anxiety,No,Decrease,3.0,Satisfied,2,Good,Africa
38,Non-binary,Marketing,IT,25,Remote,21,3,Low,Depression,Yes,Decrease,5.0,Unsatisfied,5,Average,Asia
36,Non-binary,Sales,Manufacturing,7,Hybrid,60,3,High,Burnout,No,No Change,5.0,Unsatisfied,5,Average,Africa
29,Male,HR,Retail,31,Onsite,39,1,Low,Depression,No,No Change,1.0,Satisfied,3,Average,South America
56,Male,Designer,Retail,29,Remote,51,4,Low,Depression,Yes,No Change,5.0,Neutral,3,Poor,North America
45,Male,Data Scientist,Consulting,26,Hybrid,46,1,High,Burnout,Yes,Increase,1.0,Unsatisfied,5,Good,North America
35,Prefer not to say,Software Engineer,IT,4,Remote,36,3,Medium,Anxiety,No,Increase,2.0,Satisfied,3,Average,Africa
32,Male,Designer,Consulting,26,Onsite,22,4,Medium,Burnout,Yes,Decrease,5.0,Unsatisfied,4,Average,South America
34,Prefer not to say,Software Engineer,Education,32,Remote,39,5,High,Anxiety,Yes,Decrease,2.0,Unsatisfied,3,Average,Africa
52,Female,Designer,Education,12,Hybrid,44,4,High,Depression,Yes,Decrease,4.0,Unsatisfied,2,Good,Europe
44,Male,HR,Finance,29,Remote,32,2,Medium,Depression,No,Increase,5.0,Neutral,3,Good,Africa
23,Male,Marketing,Healthcare,14,Hybrid,59,4,High,Anxiety,Yes,No Change,3.0,Neutral,4,Poor,Asia
43,Male,Sales,Retail,30,Onsite,41,2,High,Depression,No,Decrease,2.0,Unsatisfied,5,Good,Oceania
31,Female,Software Engineer,IT,18,Onsite,24,1,High,Depression,No,Increase,3.0,Unsatisfied,1,Good,Africa
41,Prefer not to say,Project Manager,Manufacturing,29,Onsite,56,3,Medium,Burnout,No,Increase,1.0,Satisfied,4,Good,Africa
51,Non-binary,Sales,Manufacturing,20,Remote,50,4,Medium,Anxiety,Yes,Increase,5.0,Unsatisfied,2,Good,Oceania
60,Male,Marketing,Manufacturing,17,Remote,56,1,Medium,Anxiety,Yes,No Change,1.0,Satisfied,4,Good,Africa
48,Non-binary,Sales,Finance,17,Hybrid,46,5,Low,Depression,No,Decrease,2.0,Unsatisfied,3,Average,Oceania
57,Female,Data Scientist,Consulting,30,Hybrid,39,3,High,Anxiety,No,No Change,1.0,Unsatisfied,1,Poor,Oceania
27,Non-binary,Data Scientist,Education,9,Hybrid,57,4,High,Burnout,Yes,Decrease,1.0,Neutral,3,Good,Oceania
59,Prefer not to say,Marketing,Finance,20,Remote,47,4,Low,Anxiety,Yes,Decrease,2.0,Unsatisfied,1,Average,Asia
56,Female,Marketing,Manufacturing,34,Hybrid,47,4,Medium,Anxiety,No,No Change,4.0,Neutral,2,Average,North America
39,Non-binary,Data Scientist,Manufacturing,26,Remote,37,4,Medium,Burnout,No,Decrease,2.0,Satisfied,1,Average,Europe
57,Female,Project Manager,Education,4,Remote,45,5,High,Depression,Yes,Decrease,3.0,Neutral,4,Average,Africa
53,Female,Data Scientist,Consulting,29,Remote,59,3,High,Burnout,Yes,Decrease,1.0,Unsatisfied,4,Poor,Africa
39,Male,Data Scientist,Consulting,12,Onsite,36,4,Medium,Anxiety,No,Increase,5.0,Satisfied,5,Poor,Oceania
39,Male,Project Manager,Finance,29,Onsite,21,4,High,Burnout,No,Decrease,4.0,Unsatisfied,4,Average,Europe
53,Non-binary,HR,Finance,30,Hybrid,46,3,High,Anxiety,Yes,No Change,5.0,Unsatisfied,2,Average,Asia
22,Prefer not to say,Designer,Healthcare,9,Hybrid,34,3,Medium,Depression,No,Decrease,4.0,Unsatisfied,5,Good,Oceania
46,Male,Marketing,Education,20,Onsite,60,1,Medium,Anxiety,Yes,Decrease,3.0,Unsatisfied,2,Average,Oceania
27,Female,Marketing,Finance,34,Remote,32,1,Low,Anxiety,Yes,Increase,2.0,Unsatisfied,1,Good,South America
36,Female,Sales,IT,6,Onsite,35,3,Medium,Anxiety,No,Decrease,2.0,Unsatisfied,2,Good,Africa
42,Non-binary,Data Scientist,Finance,15,Remote,33,4,Low,Burnout,No,Decrease,3.0,Satisfied,3,Poor,Europe
55,Female,Project Manager,Healthcare,7,Hybrid,58,5,Low,Anxiety,Yes,Increase,1.0,Satisfied,2,Average,Asia
55,Non-binary,Software Engineer,Manufacturing,29,Hybrid,53,4,Low,Anxiety,No,Decrease,4.0,Satisfied,1,Good,South America
49,Male,Data Scientist,Consulting,23,Onsite,21,1,Medium,Depression,Yes,No Change,3.0,Satisfied,3,Poor,North America
54,Non-binary,Sales,Retail,21,Hybrid,51,2,Low,Depression,No,No Change,2.0,Neutral,5,Good,South America
27,Female,Project Manager,Manufacturing,10,Hybrid,33,4,Low,Depression,No,Increase,4.0,Satisfied,1,Poor,Asia
44,Female,Marketing,IT,29,Remote,37,3,Low,Burnout,No,No Change,2.0,Neutral,5,Good,Oceania
57,Male,Software Engineer,Education,14,Onsite,56,5,High,Burnout,No,Increase,2.0,Unsatisfied,2,Poor,North America
53,Female,Software Engineer,Manufacturing,26,Remote,60,2,Medium,Depression,No,No Change,2.0,Neutral,4,Good,Oceania
58,Female,HR,Education,22,Remote,27,4,Medium,Depression,Yes,Decrease,4.0,Unsatisfied,5,Good,North America
31,Male,HR,Consulting,25,Hybrid,47,1,Low,Anxiety,Yes,No Change,2.0,Satisfied,5,Poor,Oceania
44,Male,Sales,Consulting,1,Remote,43,1,High,Anxiety,No,Decrease,2.0,Neutral,2,Average,Africa
30,Male,Project Manager,IT,7,Remote,58,3,Low,Burnout,No,Increase,1.0,Neutral,1,Poor,Asia
45,Female,Data Scientist,Manufacturing,34,Remote,56,5,High,Anxiety,No,No Change,1.0,Neutral,1,Average,Europe
41,Prefer not to say,Software Engineer,Manufacturing,21,Onsite,39,4,Medium,Anxiety,Yes,No Change,1.0,Unsatisfied,3,Average,Europe
28,Non-binary,Data Scientist,Consulting,28,Onsite,60,4,Medium,Anxiety,Yes,No Change,1.0,Neutral,3,Poor,Europe
48,Female,Software Engineer,Finance,7,Remote,25,4,Low,Anxiety,Yes,Decrease,5.0,Satisfied,4,Good,North America
36,Male,Software Engineer,IT,33,Remote,55,4,High,Depression,No,No Change,4.0,Unsatisfied,5,Good,Europe
38,Non-binary,Sales,Retail,12,Hybrid,21,2,Medium,Anxiety,No,No Change,3.0,Satisfied,3,Good,South America
58,Prefer not to say,Marketing,Education,3,Hybrid,32,2,Low,Anxiety,No,Decrease,3.0,Satisfied,5,Average,Oceania
60,Prefer not to say,Software Engineer,Education,29,Remote,36,4,Medium,Anxiety,Yes,Decrease,2.0,Unsatisfied,4,Poor,Europe
39,Male,Data Scientist,Finance,34,Remote,39,5,High,Anxiety,No,No Change,1.0,Unsatisfied,2,Good,Asia
35,Prefer not to say,Data Scientist,Manufacturing,12,Hybrid,24,2,High,Anxiety,Yes,No Change,5.0,Neutral,3,Good,Asia
46,Male,Project Manager,Consulting,13,Remote,57,1,Medium,Burnout,Yes,No Change,2.0,Neutral,3,Good,Europe
51,Non-binary,Project Manager,Retail,8,Onsite,50,5,Medium,Depression,No,Decrease,2.0,Neutral,5,Poor,Oceania
36,Female,Sales,Consulting,18,Remote,50,2,High,Anxiety,Yes,Increase,4.0,Satisfied,2,Average,Africa
53,Male,Sales,Consulting,12,Remote,54,4,High,Anxiety,No,No Change,4.0,Satisfied,2,Good,Asia
41,Non-binary,Project Manager,Healthcare,18,Remote,48,5,Low,Anxiety,No,No Change,1.0,Satisfied,5,Average,Europe
41,Prefer not to say,Marketing,Finance,13,Remote,43,2,Low,Anxiety,Yes,Increase,5.0,Satisfied,5,Good,Oceania
53,Prefer not to say,Data Scientist,IT,32,Remote,32,5,High,Anxiety,No,Decrease,2.0,Unsatisfied,4,Good,Oceania
23,Female,Data Scientist,Healthcare,22,Remote,39,5,Medium,Burnout,No,Decrease,5.0,Neutral,1,Poor,Asia
26,Female,Sales,Education,1,Onsite,26,1,Low,Burnout,No,Decrease,3.0,Unsatisfied,3,Poor,Africa
52,Prefer not to say,Sales,Education,7,Onsite,31,2,Low,Anxiety,No,No Change,5.0,Neutral,2,Average,Africa
36,Male,Software Engineer,Consulting,13,Remote,34,1,High,Anxiety,No,No Change,1.0,Satisfied,4,Good,Europe
56,Male,HR,Healthcare,24,Hybrid,39,4,Low,Anxiety,No,Decrease,2.0,Satisfied,2,Good,South America
50,Male,Designer,IT,23,Remote,21,4,Medium,Burnout,No,Decrease,5.0,Unsatisfied,1,Poor,Europe
48,Male,HR,IT,19,Onsite,53,4,Medium,Depression,No,Decrease,5.0,Satisfied,5,Average,Europe
40,Female,Project Manager,Finance,3,Remote,57,5,High,Anxiety,Yes,Decrease,4.0,Unsatisfied,5,Average,Africa
53,Non-binary,Marketing,Retail,7,Hybrid,44,5,Medium,Depression,Yes,Decrease,5.0,Unsatisfied,2,Good,Europe
25,Prefer not to say,HR,Retail,1,Remote,23,2,High,Burnout,Yes,Decrease,2.0,Neutral,5,Poor,Africa
45,Prefer not to say,Project Manager,Finance,12,Onsite,39,2,Low,Depression,No,Decrease,1.0,Satisfied,3,Good,Europe
44,Non-binary,Designer,Healthcare,29,Onsite,54,2,Low,Anxiety,No,No Change,2.0,Satisfied,5,Average,Europe
60,Female,Software Engineer,Retail,9,Onsite,23,4,Medium,Anxiety,Yes,Decrease,1.0,Unsatisfied,2,Average,Europe
53,Prefer not to say,Software Engineer,IT,3,Remote,47,5,High,Anxiety,Yes,No Change,4.0,Neutral,1,Average,Africa
49,Female,Designer,Finance,31,Onsite,25,2,High,Anxiety,No,Decrease,2.0,Unsatisfied,5,Average,North America
55,Prefer not to say,Data Scientist,Education,34,Onsite,48,3,Low,Burnout,No,Decrease,2.0,Neutral,1,Good,Africa
48,Female,Marketing,Healthcare,29,Onsite,24,1,Medium,Burnout,No,Decrease,5.0,Neutral,3,Good,Oceania
28,Female,Project Manager,Finance,16,Hybrid,53,1,Medium,Anxiety,No,Decrease,5.0,Satisfied,2,Good,North America
43,Male,HR,Manufacturing,35,Hybrid,52,3,Medium,Burnout,No,Increase,1.0,Neutral,2,Good,North America
51,Non-binary,Designer,Manufacturing,3,Onsite,24,2,Low,Anxiety,No,Increase,2.0,Neutral,4,Good,Europe
45,Male,Data Scientist,Finance,23,Hybrid,46,2,Low,Burnout,Yes,Decrease,5.0,Satisfied,1,Poor,Oceania
41,Male,Software Engineer,Retail,23,Hybrid,52,5,High,Anxiety,No,Increase,1.0,Satisfied,4,Good,Africa
35,Prefer not to say,Designer,Manufacturing,35,Remote,59,5,Low,Anxiety,No,Increase,2.0,Unsatisfied,4,Average,South America
53,Female,Software Engineer,Consulting,35,Remote,22,5,Low,Burnout,Yes,Decrease,2.0,Neutral,5,Good,Africa
48,Male,Project Manager,IT,7,Remote,32,1,Medium,Anxiety,Yes,Increase,2.0,Neutral,4,Average,Africa
29,Male,HR,Consulting,31,Hybrid,44,4,High,Burnout,Yes,Increase,5.0,Satisfied,1,Good,Oceania
48,Female,Project Manager,Consulting,17,Hybrid,55,5,Medium,Anxiety,Yes,Decrease,3.0,Neutral,5,Poor,South America
41,Male,Project Manager,Manufacturing,23,Onsite,58,5,Low,Anxiety,Yes,Decrease,3.0,Unsatisfied,5,Good,South America
31,Female,Sales,Healthcare,26,Remote,20,1,Low,Depression,No,Increase,5.0,Unsatisfied,5,Average,Oceania
51,Male,Project Manager,Education,35,Remote,55,4,Medium,Anxiety,No,No Change,4.0,Neutral,3,Poor,South America
40,Non-binary,Project Manager,Consulting,3,Hybrid,20,5,High,Anxiety,No,Decrease,3.0,Satisfied,5,Average,Europe
29,Non-binary,HR,Consulting,29,Remote,37,5,High,Anxiety,Yes,No Change,1.0,Neutral,1,Good,North America
43,Prefer not to say,Software Engineer,Retail,8,Remote,59,3,Low,Anxiety,No,No Change,5.0,Neutral,4,Good,Africa
45,Male,HR,IT,1,Hybrid,45,4,High,Anxiety,No,Increase,4.0,Neutral,2,Good,Asia
56,Prefer not to say,Sales,Healthcare,14,Hybrid,28,2,Medium,Anxiety,Yes,Increase,4.0,Unsatisfied,2,Poor,Africa
22,Male,HR,Manufacturing,30,Remote,40,2,High,Anxiety,Yes,Decrease,5.0,Satisfied,5,Poor,Africa
56,Non-binary,HR,Manufacturing,25,Hybrid,48,5,Medium,Anxiety,Yes,No Change,4.0,Unsatisfied,1,Average,Africa
32,Non-binary,Sales,Finance,2,Hybrid,55,2,High,Anxiety,No,Increase,3.0,Neutral,2,Poor,North America
34,Prefer not to say,Project Manager,Manufacturing,11,Onsite,32,5,High,Anxiety,No,No Change,4.0,Neutral,3,Poor,Africa
55,Male,Project Manager,Education,29,Remote,51,2,High,Anxiety,Yes,No Change,3.0,Unsatisfied,1,Good,Asia
47,Prefer not to say,Marketing,Healthcare,17,Remote,50,1,Low,Anxiety,No,No Change,4.0,Unsatisfied,4,Good,Africa
39,Male,HR,Consulting,27,Remote,20,3,High,Depression,Yes,Decrease,2.0,Satisfied,4,Poor,Asia
23,Male,Project Manager,Retail,23,Onsite,21,3,Medium,Depression,No,Decrease,1.0,Neutral,1,Poor,Asia
24,Non-binary,Data Scientist,Education,9,Hybrid,23,2,High,Anxiety,No,Decrease,1.0,Satisfied,4,Poor,Oceania
51,Male,Project Manager,Finance,17,Onsite,26,1,High,Anxiety,No,No Change,1.0,Satisfied,5,Poor,Asia
36,Prefer not to say,Project Manager,Healthcare,34,Hybrid,49,5,Medium,Anxiety,No,Increase,3.0,Satisfied,3,Good,Europe
37,Non-binary,Data Scientist,Retail,7,Remote,26,1,Medium,Depression,No,Increase,2.0,Neutral,5,Average,South America
28,Male,HR,Retail,6,Hybrid,31,1,Medium,Anxiety,Yes,Increase,3.0,Neutral,1,Good,Africa
40,Female,Designer,IT,26,Onsite,40,3,Low,Anxiety,Yes,Increase,3.0,Unsatisfied,3,Average,Oceania
54,Prefer not to say,Sales,Manufacturing,10,Hybrid,29,1,Medium,Depression,Yes,Decrease,4.0,Unsatisfied,3,Good,South America
41,Male,Project Manager,IT,13,Onsite,30,4,High,Depression,No,Increase,3.0,Unsatisfied,2,Good,Asia
49,Non-binary,Designer,Healthcare,26,Remote,28,1,Medium,Anxiety,No,Decrease,3.0,Unsatisfied,2,Poor,Africa
59,Male,HR,Consulting,32,Onsite,24,4,Low,Burnout,Yes,Decrease,3.0,Unsatisfied,5,Average,North America
37,Non-binary,Data Scientist,Manufacturing,21,Onsite,38,5,Medium,Anxiety,Yes,No Change,4.0,Unsatisfied,3,Poor,Oceania
53,Male,Data Scientist,IT,7,Remote,32,2,Medium,Anxiety,No,Decrease,1.0,Unsatisfied,3,Poor,Oceania
24,Prefer not to say,Sales,Healthcare,31,Onsite,59,1,Medium,Burnout,Yes,Decrease,5.0,Neutral,4,Good,Africa
56,Male,Designer,Healthcare,28,Remote,23,5,High,Burnout,No,Decrease,4.0,Satisfied,1,Poor,North America
33,Female,Sales,Education,14,Hybrid,31,1,High,Anxiety,No,Decrease,2.0,Neutral,5,Good,Oceania
22,Male,Marketing,IT,20,Hybrid,41,2,Low,Anxiety,Yes,Increase,4.0,Neutral,3,Good,Africa
32,Male,Software Engineer,Education,19,Remote,37,1,Medium,Burnout,No,Decrease,2.0,Neutral,2,Average,Europe
36,Female,Designer,Manufacturing,11,Onsite,28,5,Low,Anxiety,Yes,No Change,3.0,Satisfied,1,Poor,North America
45,Non-binary,Sales,IT,23,Remote,59,5,Medium,Depression,Yes,Increase,4.0,Neutral,5,Average,North America
60,Non-binary,Sales,IT,1,Onsite,57,2,High,Burnout,No,Decrease,2.0,Satisfied,4,Good,Africa
59,Prefer not to say,Marketing,Finance,7,Remote,53,4,High,Anxiety,No,Decrease,1.0,Satisfied,3,Good,Europe
39,Male,Project Manager,Education,6,Remote,26,1,High,Anxiety,No,No Change,4.0,Satisfied,2,Poor,South America
58,Female,HR,Finance,6,Hybrid,25,2,Low,Burnout,Yes,Increase,1.0,Unsatisfied,2,Poor,Africa
42,Non-binary,Project Manager,Retail,28,Remote,21,4,High,Burnout,No,No Change,4.0,Neutral,3,Poor,Europe
53,Male,Marketing,IT,15,Remote,59,2,Medium,Anxiety,No,No Change,4.0,Neutral,1,Average,Oceania
53,Male,HR,Healthcare,30,Hybrid,48,4,High,Burnout,Yes,Increase,5.0,Unsatisfied,1,Poor,Africa
59,Prefer not to say,Sales,Retail,13,Onsite,38,3,Low,Anxiety,No,Increase,5.0,Unsatisfied,5,Good,North America
28,Male,Sales,Retail,14,Remote,37,5,High,Depression,Yes,Decrease,5.0,Unsatisfied,1,Good,Asia
